timestamp,E_r,E_vr,rho,G_max,E_gap
146.82000000001145,0.10292479255388291,1.2138714606323433,0.05493233998864158,1.223768170932964,0.11240262063676286
146.83000000001144,0.10417317774502194,1.212181331477804,0.0560221099842309,1.2264390241188592,0.11338842271466432
146.84000000001143,0.10543400613179203,1.2105039116862484,0.0571147865768216,1.229122841689148,0.11438867694202799
146.85000000001142,0.09763449102706241,1.2172900023236706,0.05518280761054145,1.239987753758149,0.11615389998111245
146.8600000000114,0.09887341557395658,1.215659314660391,0.05627778051658584,1.2426922497403037,0.11713619442161757
146.8700000000114,0.10012564821746307,1.2140415286467925,0.05737563549172625,1.2454097347691182,0.1181329058208699
146.8800000000114,0.1013907386104888,1.2124365748073642,0.05847627094769341,1.2481402773991146,0.11914378710072825
146.89000000001138,0.10266825288687483,1.210844386045554,0.059579592358312373,1.2508839468759156,0.12016859567188132
146.90000000001137,0.09480931183396918,1.204191758909483,0.057551784116155885,1.2604710179870293,0.12173228652630583
146.91000000001137,0.09606453012888347,1.2025796723499855,0.05865733323887884,1.2632318524068578,0.12273957894627528
146.92000000001136,0.09733307654999146,1.2009799325936843,0.05976555110974174,1.2660058192108774,0.12376079151670247
146.93000000001135,0.09861447840794291,1.199392480290423,0.060876348813235656,1.2687929875262343,0.12479569438964083
146.94000000001134,0.09990828141324624,1.1978172582740818,0.06198964345813806,1.2715934271608162,0.1258440620079074
146.95000000001133,0.09200202092533213,1.1946348618444453,0.05986648325658595,1.2799148021153623,0.1271607698032341
146.96000000001132,0.09327324621052123,1.1930940023940306,0.06098193702221536,1.2827289850582184,0.12819211508291112
146.9700000000113,0.09455781448895581,1.1915652533340335,0.062099875866707864,1.2855564270623532,0.12923694164088084
146.9800000000113,0.09585522995379779,1.1900485599988428,0.06322022125159447,1.2883971976735533,0.1302950344480338
146.9900000000113,0.09716501729158103,1.188543869711574,0.06434289983612151,1.2912513671065575,0.13136618258776211
147.00000000001128,0.08920782140284364,1.1876939775260353,0.062121341773344496,1.2982950406357887,0.13239664853206923
147.01000000001127,0.09048619004449665,1.1898123411914103,0.06323888921671714,1.3011077361985546,0.1334404834526743
147.02000000001127,0.09177327540143926,1.1926136531350555,0.06435495144235553,1.3039073114415176,0.13449166910785632
147.03000000001126,0.09306836000128574,1.1960931743393572,0.06546933818405153,1.306693467412166,0.1355497961920245
147.04000000001125,0.09437077025592845,1.2002450736546395,0.06658187556449255,1.3094659014533927,0.13661446918350387
