method,rate_total,seed,t_fail,node,w_e,gap_next,gap_prev,lb_max,w_clip_floor,w_full,gmax_pre,egap_pre,alive_pre,gmax_peak,t_peak_rel,gmax_first,alive_first,gap_rad_first,floor_first,gap_rad_peak,alive_peak,arc_peak_m,geom_floor,n_concurrent,peak_late,m_nvals,m_shift,m_unstable,isolated,rel_floor,at_floor,above_floor,below_floor
baseline,12.0,1,106.49999999999812,4,1.5,1.5000000000002416,1.8999999999993236,1.1385182229912876,False,True,1.195444134140852,0.1051328461617602,21.0,2.1589297181084453,0.2999999999979508,2.1589297181084453,20.0,0.6782477742026174,1.9,0.6782477742026174,20.0,13.564955484052348,1.9,0,False,2,-1.0,False,True,1.136278799004445,False,True,False
baseline,12.0,1,114.499999999998,7,0.6999999999997186,0.6999999999997186,2.799999999998718,1.1496214543851835,False,False,1.2018769750390554,0.1185626586380127,23.0,1.8786475947674264,0.2499999999976268,,,,,0.5132126506439549,23.0,10.264253012879099,1.9130434782608696,1,False,2,0.0,True,False,0.9820203336284274,True,False,False
baseline,12.0,1,115.19999999999771,22,1.5,7.300000000000281,0.6999999999995907,1.7648269354321005,False,True,1.8450463415881049,0.2304551989333886,23.0,1.838642886051466,0.04999999999787974,1.7434814212586007,22.0,0.4979371295178465,1.9090909090909092,0.5022840855125583,23.0,10.045681710251166,1.9130434782608696,2,False,2,0.0,True,False,0.9611087813450845,False,False,True
baseline,12.0,1,133.69999999999737,7,1.5,8.0,10.499999999999659,0.9971166070474853,False,True,1.0404695030060715,0.0232118009031424,24.0,1.843483357405524,0.2999999999988461,1.8433409474652984,23.0,0.503567511184194,1.9130434782608696,0.5036064150121948,23.0,10.072128300243897,1.9130434782608696,0,False,2,-1.0,False,True,0.9636390277347058,False,False,True
baseline,12.0,2,38.70000000000028,20,1.5,1.6000000000000227,22.300000000000296,0.9672803908709898,False,True,1.0093360600392938,0.0076807303472793,24.0,1.898588118841045,0.34999999999963904,1.8985083908392668,23.0,0.5186382620381931,1.9130434782608696,0.5186600422907732,23.0,10.373200845815465,1.9130434782608696,0,False,2,-1.0,False,True,0.9924437893941825,True,False,False
baseline,12.0,2,40.3000000000003,25,1.5,6.399999999999977,1.6000000000000227,1.516963871300419,False,True,1.5859167745413472,0.1309608926795948,23.0,1.8198008535919603,0.34999999999952536,1.819743943543423,22.0,0.5197176549500488,1.9090909090909092,0.5197339084219035,22.0,10.39467816843807,1.9090909090909092,0,False,2,-1.0,False,True,0.9532290185481697,False,False,True
baseline,12.0,2,49.30000000000043,23,0.9000000000000128,0.9000000000000128,1.000000000000128,1.0978178585271194,False,False,1.145549069767429,0.1188690720038606,24.0,2.107442967362512,0.2999999999988887,2.107442967362512,23.0,0.575715421228308,1.9130434782608696,0.575715421228308,23.0,11.51430842456616,1.9130434782608696,0,False,2,-1.0,False,True,1.1016179147576768,False,True,False
baseline,12.0,2,50.20000000000044,14,1.5,4.300000000000054,0.9000000000000128,1.7880299435188125,False,True,1.8693040318605767,0.1947811153990573,23.0,1.902342201950844,0.29999999999882476,1.902342201950844,22.0,0.5433076623875093,1.9090909090909092,0.5433076623875093,22.0,10.866153247750185,1.9090909090909092,1,False,2,-1.0,False,False,0.9964649629266326,True,False,False
baseline,12.0,2,54.5000000000005,12,1.5,2.799999999999933,4.300000000000054,1.106290038634385,False,True,1.1589705166645938,0.0680745506488387,22.0,2.119050202115776,0.29999999999852633,2.119050202115776,21.0,0.6340183378623703,1.9047619047619047,0.6340183378623703,21.0,12.680366757247405,1.9047619047619047,0,False,2,-1.0,False,True,1.1125013561107826,False,True,False
baseline,12.0,2,58.10000000000056,18,0.6,0.09999999999988063,0.8000000000001322,1.310488660376511,True,False,1.372892882299202,0.1879329687625796,22.0,2.0488566215347754,0.39999999999825064,,,,,0.585152082770223,22.0,11.70304165540446,1.9090909090909092,2,False,2,0.0,True,False,1.0732106112801205,False,True,False
baseline,12.0,2,59.00000000000057,7,1.5,3.0999999999999304,0.8000000000001251,1.884886530929888,False,True,1.9746430324027395,0.2720453588243007,22.0,1.9746430324027395,0.049999999998213696,1.8143102892113436,21.0,0.5428403691351171,1.9047619047619047,0.5639567312780653,22.0,11.279134625561307,1.9090909090909092,2,False,2,0.0,True,False,1.034336826496673,False,True,False
baseline,12.0,2,62.1000000000005,23,0.6,0.3999999999999986,3.0999999999999304,1.2456935459708414,True,False,1.3079782232693833,0.146975784922321,21.0,1.6058593616726329,0.49999999999808153,1.5326005965339164,20.0,0.4814806774958287,1.9,0.4804719974599178,21.0,9.609439949198356,1.9047619047619047,1,False,2,0.0,True,False,0.8430761648781323,False,False,True
baseline,12.0,2,65.30000000000057,17,0.7999999999999972,0.7999999999999972,2.800000000000068,1.1356442830869253,False,False,1.1924264972412717,0.1166049522330843,21.0,2.011530878515279,0.2999999999978513,2.011530878515279,20.0,0.6319410630412623,1.9,0.6319410630412623,20.0,12.638821260825246,1.9,0,False,2,-1.0,False,True,1.0587004623764626,False,True,False
baseline,12.0,2,66.3000000000004,12,0.6,0.29999999999998295,0.1999999999998323,1.508360639362966,True,False,1.5837786713311144,0.2025403556844377,21.0,2.006916361017392,0.599999999997948,1.6481143113085193,20.0,0.5177703812683045,1.9,0.663675125909621,19.0,13.27350251819242,1.894736842105263,3,True,3,-2.0,True,False,1.0592058572036236,False,True,False
baseline,12.0,2,66.60000000000038,20,0.6,0.4000000000001904,0.29999999999998295,1.5657085957430934,True,False,1.6481143113085193,0.2327857563893653,20.0,2.0843016945490302,0.49999999999795364,2.006916361017392,19.0,0.663675125909621,1.894736842105263,0.654802689145999,20.0,13.09605378291998,1.9,3,False,2,0.0,True,False,1.0970008918679106,False,True,False
baseline,12.0,2,70.50000000000048,23,1.5,2.8000000000000824,0.39999999999997726,1.290307707820364,False,True,1.354823093211382,0.2045603767131158,21.0,1.34803603911478,0.04999999999765237,1.2474791723647007,20.0,0.3919071403407219,1.9,0.4033314397387881,21.0,8.066628794775761,1.9047619047619047,1,False,2,0.0,True,False,0.7077189205352596,False,False,True
baseline,12.0,2,77.99999999999994,7,0.6,0.50000000000054,3.399999999999565,1.1216467048002048,True,False,1.172630645927487,0.0818541408135374,23.0,2.035317595417543,0.5999999999977348,1.9579049727713749,22.0,0.5591763526259523,1.9090909090909092,0.5560120700422431,23.0,11.120241400844861,1.9130434782608696,1,True,2,0.0,True,False,1.063916015786443,False,True,False
baseline,12.0,2,80.39999999999971,11,1.5,5.600000000000236,1.899999999999224,1.3524646456796747,False,True,1.4139403113923872,0.1536518548874489,23.0,1.8420085203216927,0.2999999999978513,1.8420085203216927,22.0,0.5260764032084033,1.9090909090909092,0.5260764032084033,22.0,10.521528064168066,1.9090909090909092,0,False,2,-1.0,False,True,0.9648616058827914,False,False,True
baseline,12.0,2,95.19999999999888,19,1.0000000000003837,1.0000000000003837,6.799999999999173,0.998782676076993,False,False,1.042208009819471,0.0238741166398436,24.0,1.888696062470545,0.2999999999978371,1.888696062470545,23.0,0.5159577108453419,1.9130434782608696,0.5159577108453419,23.0,10.319154216906838,1.9130434782608696,0,False,2,-1.0,False,True,0.9872729417459666,True,False,False
baseline,12.0,2,96.19999999999926,11,1.5,5.19999999999925,1.0000000000003837,1.697625792945426,False,True,1.7747906017156727,0.1668784889232611,23.0,1.7895461948674931,0.2499999999973994,1.7895461948674931,22.0,0.511093198095935,1.9090909090909092,0.511093198095935,22.0,10.2218639619187,1.9090909090909092,0,False,2,-1.0,False,True,0.9373813401686868,False,False,True
baseline,12.0,2,101.39999999999851,13,1.5,1.8000000000003666,5.19999999999925,1.0278923720874298,False,True,1.0768396279011168,0.0518416321595614,22.0,1.995167934988429,0.2999999999978513,1.995167934988429,21.0,0.5969528502131016,1.9047619047619047,0.5969528502131016,21.0,11.939057004262033,1.9047619047619047,0,False,2,-1.0,False,True,1.0474631658689253,False,True,False
baseline,12.0,2,112.69999999999789,24,1.3999999999997925,1.3999999999997925,3.299999999999372,1.006079973674442,False,False,1.0498225812255046,0.0573864829507935,24.0,1.9449524533751488,0.2999999999978371,1.9449524533751488,23.0,0.5313259425308532,1.9130434782608696,0.5313259425308532,23.0,10.626518850617064,1.9130434782608696,0,False,2,-1.0,False,True,1.0166796915370095,True,False,False
baseline,12.0,2,114.09999999999768,14,1.1999999999999176,1.1999999999999176,1.3999999999997925,1.6091349215814703,False,False,1.682277418016992,0.1573432799406767,23.0,1.7381223053993184,0.34999999999796216,1.7361414620705051,22.0,0.4958408420757583,1.9090909090909092,0.4964065696075503,22.0,9.928131392151005,1.9090909090909092,0,False,2,-1.0,False,True,0.9104450171139287,False,False,True
baseline,12.0,2,115.2999999999976,25,0.6,0.20000000000013074,1.1999999999999176,1.499740490458634,True,False,1.5711567042899977,0.1581373875073372,22.0,2.258839467535642,0.299999999997965,2.258839467535642,21.0,0.6758431882713003,1.9047619047619047,0.6758431882713003,21.0,13.516863765426006,1.9047619047619047,1,False,3,-1.0,True,False,1.185890720456212,False,True,False
baseline,12.0,2,115.49999999999773,16,0.999999999999929,0.999999999999929,0.20000000000013074,1.4136847128728793,False,False,1.4810030325334926,0.1405350591564992,22.0,2.258839467535642,0.09999999999783427,2.258839467535642,21.0,0.6758431882713003,1.9047619047619047,0.6758431882713003,21.0,13.516863765426006,1.9047619047619047,1,False,3,-1.0,True,False,1.185890720456212,False,True,False
baseline,12.0,2,116.49999999999766,6,1.5,2.5000000000004263,0.999999999999929,1.798138404709133,False,True,1.892777268114877,0.2931669940832947,20.0,1.8728119478540808,0.04999999999786553,1.6817102727685842,19.0,0.5561314356206601,1.894736842105263,0.5883612256933572,20.0,11.767224513867145,1.9,1,False,2,0.0,True,False,0.9856904988705689,True,False,False
baseline,12.0,2,118.99999999999808,7,1.5,1.699999999999804,2.5000000000004263,1.1300800776174493,False,True,1.192862304151752,0.1240378226363942,19.0,1.97394173931917,0.2999999999972829,1.97394173931917,18.0,0.6890356518732625,1.8888888888888888,0.6890356518732625,18.0,13.780713037465251,1.8888888888888888,0,False,2,-1.0,False,True,1.0450279796395607,False,True,False
baseline,12.0,2,122.89999999999765,12,0.6,0.39999999999994884,0.7999999999999687,1.3481897943942012,True,False,1.419147151993896,0.2290114921712432,20.0,1.7373553252902532,0.49999999999747047,1.7291586517816764,19.0,0.5718223281398469,1.894736842105263,0.5458062726606965,20.0,10.91612545321393,1.9,2,False,2,0.0,True,False,0.9143975396264491,False,False,True
baseline,12.0,2,124.99999999999716,2,1.5,2.0000000000009237,0.4999999999995026,1.298461287096953,False,True,1.3602927769587128,0.2805951024578186,22.0,1.6607517841145631,0.3499999999978627,1.6503695282588182,21.0,0.4937894081606053,1.9047619047619047,0.4968957718486146,21.0,9.937915436972292,1.9047619047619047,1,False,2,-1.0,False,False,0.8718946866601457,False,False,True
baseline,12.0,2,129.1999999999974,24,1.5,1.7000000000002444,2.1999999999993207,1.1333229951117867,False,True,1.1872907567837765,0.1299750367277007,22.0,2.168796761658905,0.24999999999781153,2.168796761658905,21.0,0.6489024736720905,1.9047619047619047,0.6489024736720905,21.0,12.97804947344181,1.9047619047619047,0,False,2,-1.0,False,True,1.138618299870925,False,True,False
baseline,12.0,2,134.79999999999663,5,1.5,2.400000000000773,1.7999999999994714,1.1848849123260152,False,True,1.238743317431743,0.1090385831928941,23.0,2.1741444939592016,0.24999999999982947,2.1741444939592016,22.0,0.6209342154604478,1.9090909090909092,0.6209342154604478,22.0,12.418684309208956,1.9090909090909092,0,False,2,-1.0,False,True,1.1388375920738674,False,True,False
baseline,12.0,2,147.89999999999588,9,1.5,inf,5.099999999999255,1.0102840577589103,False,True,1.054209451574515,0.0405031247873579,24.0,1.9790959696132169,0.20000000000354134,1.9790959696132169,23.0,0.5406533355553087,1.9130434782608696,0.5406533355553087,23.0,10.813066711106174,1.9130434782608696,0,False,2,-1.0,False,True,1.0345274386614542,False,True,False
baseline,12.0,3,25.60000000000012,25,1.5,2.300000000000008,3.500000000000149,1.0330325425119289,False,True,1.077947000882013,0.0381910802907819,24.0,1.933610453817233,0.20000000000011298,1.933610453817233,23.0,0.5282275127492735,1.9130434782608696,0.5282275127492735,23.0,10.56455025498547,1.9130434782608696,0,False,2,-1.0,False,True,1.0107509190408264,True,False,False
baseline,12.0,3,27.900000000000126,14,1.5,1.8000000000000256,2.300000000000008,1.2688454303093568,False,True,1.3265202225961457,0.1083695735133079,23.0,1.858947559467552,0.20000000000013785,1.858947559467552,22.0,0.5309141814756306,1.9090909090909092,0.5309141814756306,22.0,10.618283629512613,1.9090909090909092,0,False,2,-1.0,False,True,0.9737344359115748,False,False,True
baseline,12.0,3,29.700000000000152,15,1.5,3.89999999999997,1.8000000000000256,1.355302018884629,False,True,1.4198402102600876,0.1276004341580555,22.0,2.3575764895878595,0.20000000000013785,2.3575764895878595,21.0,0.7053852361871651,1.9047619047619047,0.7053852361871651,21.0,14.107704723743302,1.9047619047619047,0,False,2,-1.0,False,True,1.2377276570336262,False,True,False
baseline,12.0,3,36.80000000000025,7,0.8999999999998991,0.8999999999998991,0.9000000000001265,1.1557981192559539,False,False,1.2083343974039518,0.1542884231083545,23.0,1.91876336247373,0.3999999999997641,1.9180458139990484,22.0,0.5477926035007332,1.9090909090909092,0.5479975348658837,22.0,10.959950697317673,1.9090909090909092,1,False,2,-1.0,False,False,1.0050665232005251,True,False,False
baseline,12.0,3,41.60000000000035,17,1.5,3.1999999999999034,3.9000000000001975,1.20530186146013,False,True,1.2600883097083178,0.1251064766720093,23.0,1.6584360029009495,0.4499999999993989,1.6489710441053067,22.0,0.4709450289221384,1.9090909090909092,0.4736482148329495,22.0,9.47296429665899,1.9090909090909092,0,False,2,-1.0,False,True,0.8687045729481163,False,False,True
baseline,12.0,3,45.50000000000038,22,1.0000000000000142,1.0000000000000142,0.7000000000001236,1.1430195047789573,False,False,1.1949749368143645,0.1366223509881734,23.0,1.893544787462039,0.2999999999991587,1.893544787462039,22.0,0.540795126684908,1.9090909090909092,0.540795126684908,22.0,10.81590253369816,1.9090909090909092,1,False,2,-1.0,False,False,0.9918567934324966,True,False,False
baseline,12.0,3,46.50000000000039,6,1.5,1.6999999999999105,1.0000000000000142,1.709180871179398,False,True,1.7905704364736552,0.1928616117681192,22.0,1.7757304494301582,0.049999999999101874,1.6249823604906584,21.0,0.4861935853267098,1.9047619047619047,0.5071474304259533,22.0,10.142948608519067,1.9090909090909092,0,False,2,0.0,True,True,0.9301445211300828,False,False,True
baseline,12.0,3,48.2000000000003,7,1.4000000000000483,1.4000000000000483,1.6999999999999105,1.2493702250024612,False,False,1.3118387362525843,0.1228096737673547,21.0,2.1566424645479096,0.29999999999908056,2.1566424645479096,20.0,0.6775292123043499,1.9,0.6775292123043499,20.0,13.550584246086999,1.9,0,False,2,-1.0,False,True,1.135074981341005,False,True,False
baseline,12.0,3,51.40000000000046,23,1.5,2.099999999999916,1.8000000000001108,1.281475377045721,False,True,1.3455491458980071,0.1660521016751155,21.0,2.063766104209915,0.2999999999987395,2.063766104209915,20.0,0.6483512431713496,1.9,0.6483512431713496,20.0,12.967024863426992,1.9,0,False,2,-1.0,False,True,1.0861926864262712,False,True,False
baseline,12.0,3,64.20000000000051,22,1.0000000000000568,1.0000000000000568,4.800000000000054,1.0162392035745347,False,False,1.0604235167734275,0.041330852117154,24.0,1.8342887271203845,0.4499999999979565,1.833410168641033,23.0,0.5008546014625646,1.9130434782608696,0.5010946077986063,23.0,10.021892155972125,1.9130434782608696,0,False,2,-1.0,False,True,0.9588327437220191,False,False,True
baseline,12.0,3,65.20000000000057,2,1.5,3.399999999999693,1.0000000000000568,1.658434158297146,False,True,1.7338175291288345,0.1589600795943605,23.0,1.8347812107665715,0.2999999999978513,1.8347812107665715,22.0,0.5240122884262588,1.9090909090909092,0.5240122884262588,22.0,10.480245768525176,1.9090909090909092,0,False,2,-1.0,False,True,0.9610758723062993,False,False,True
baseline,12.0,3,68.60000000000026,15,0.6,0.100000000000108,3.399999999999693,1.2650477955190065,True,False,1.3252881667341971,0.1140943396845854,22.0,1.84414607610613,0.4499999999979565,1.8040186498514672,21.0,0.5397611178392712,1.9047619047619047,0.6098479752464696,19.0,12.196959504929392,1.894736842105263,2,False,3,-3.0,True,False,0.973299317944902,False,False,True
baseline,12.0,3,68.70000000000037,8,1.5,3.500000000000142,0.100000000000108,1.2627019431728719,False,True,1.3228306071334848,0.1133135290850416,22.0,1.84414607610613,0.3499999999978485,1.8040186498514672,21.0,0.5397611178392712,1.9047619047619047,0.6098479752464696,19.0,12.196959504929392,1.894736842105263,1,False,3,-3.0,True,False,0.973299317944902,False,False,True
baseline,12.0,3,68.70000000000037,21,1.5,3.500000000000142,0.100000000000108,1.2627019431728719,False,True,1.3228306071334848,0.1133135290850416,22.0,1.84414607610613,0.3499999999978485,1.8040186498514672,21.0,0.5397611178392712,1.9047619047619047,0.6098479752464696,19.0,12.196959504929392,1.894736842105263,1,False,3,-3.0,True,False,0.973299317944902,False,False,True
baseline,12.0,3,75.99999999999984,23,0.6000000000004206,0.6000000000004206,2.7999999999992724,1.0784553272370931,False,False,1.1323780935989478,0.0903542856844128,21.0,1.8432714172235467,0.299999999997965,1.8432714172235467,20.0,0.5790807942921541,1.9,0.5790807942921541,20.0,11.581615885843082,1.9,0,False,2,-1.0,False,True,0.9701428511702878,False,False,True
baseline,12.0,3,77.99999999999962,7,1.5,6.000000000000227,1.299999999999244,1.2849947882115638,False,True,1.3434036422211804,0.1655855523858077,23.0,1.6556059639271727,0.2999999999980787,1.6556059639271727,22.0,0.4728399575920958,1.9090909090909092,0.4728399575920958,22.0,9.456799151841915,1.9090909090909092,0,False,2,-1.0,False,True,0.8672221715809,False,False,True
baseline,12.0,3,85.7999999999994,19,0.6,0.200000000000216,1.7999999999995566,1.0686234260579197,True,False,1.1171972181514616,0.1087030963888549,23.0,2.0150982783126925,0.2999999999978513,,,,,0.5504885171659648,23.0,11.009770343319296,1.9130434782608696,1,False,1,0.0,True,False,1.0533468272998165,False,True,False
baseline,12.0,3,89.09999999999921,12,1.5,3.6999999999997897,3.0999999999995964,1.230563535164125,False,True,1.286498241307949,0.1011601796343071,23.0,1.9615301727039725,0.2999999999978513,1.9615301727039725,22.0,0.5602117073055926,1.9090909090909092,0.5602117073055926,22.0,11.204234146111851,1.9090909090909092,0,False,2,-1.0,False,True,1.0274681857020809,False,True,False
baseline,12.0,3,92.799999999999,10,1.000000000000398,1.000000000000398,3.6999999999997897,1.1893316736990984,False,False,1.2459665153038175,0.0968340289982559,22.0,2.112849713858461,0.2999999999978371,2.112849713858461,21.0,0.6321631561140038,1.9047619047619047,0.6321631561140038,21.0,12.643263122280075,1.9047619047619047,0,False,2,-1.0,False,True,1.109246099775692,False,True,False
baseline,12.0,3,96.0999999999988,18,1.000000000000398,1.000000000000398,2.2999999999994003,1.3619305800081565,False,False,1.426784417151402,0.1740176736078913,22.0,1.5461295677819054,0.49999999999783995,1.5373729590770036,21.0,0.459980913720373,1.9047619047619047,0.4626008849182472,21.0,9.252017698364943,1.9047619047619047,0,False,2,-1.0,False,True,0.8117180230855003,False,False,True
baseline,12.0,3,99.59999999999896,15,1.2000000000000455,1.2000000000000455,2.4999999999997584,1.166068219141771,False,False,1.2215952771961411,0.1003098981573778,22.0,2.144529273245459,0.2499999999975273,2.144529273245459,21.0,0.6416416581177327,1.9047619047619047,0.6416416581177327,21.0,12.832833162354653,1.9047619047619047,0,False,2,-1.0,False,True,1.1258778684538662,False,True,False
baseline,12.0,3,107.39999999999864,12,0.6,0.20000000000031548,3.299999999999841,1.1127275876500482,True,False,1.163306114361414,0.0642711868244661,23.0,2.138158685603947,0.29999999999738236,,,,,0.5841064016437016,23.0,11.682128032874033,1.9130434782608696,2,False,1,0.0,True,False,1.1176738583838814,False,True,False
baseline,12.0,3,107.99999999999814,5,1.100000000000378,1.100000000000378,0.39999999999918145,2.0171863825805443,False,False,2.108876672697842,0.2718415773775628,23.0,2.106717177519892,0.04999999999786553,1.95937770816028,22.0,0.5595969648694492,1.9090909090909092,0.575517148529384,23.0,11.51034297058768,1.9130434782608696,2,False,2,0.0,True,False,1.1012385246126708,False,True,False
baseline,12.0,3,109.09999999999852,18,1.5,2.3999999999993236,1.100000000000378,1.6624628825073202,False,True,1.7416277816743353,0.2446123498276132,22.0,1.8232158498435045,0.29999999999739657,1.8232158498435045,21.0,0.5455049066454118,1.9047619047619047,0.5455049066454118,21.0,10.910098132908237,1.9047619047619047,0,False,2,-1.0,False,True,0.9571883211678399,False,False,True
baseline,12.0,3,111.49999999999784,6,1.5,2.0999999999998806,2.3999999999993236,1.1013369025194657,False,True,1.156403747645439,0.0923925050427233,21.0,2.0407812802629905,0.299999999997965,2.0407812802629905,20.0,0.6411303477657784,1.9,0.6411303477657784,20.0,12.822606955315567,1.9,0,False,2,-1.0,False,True,1.074095410664732,False,True,False
baseline,12.0,3,113.59999999999772,9,1.5,1.8000000000009209,2.0999999999998806,1.4266794599405228,False,True,1.5017678525689715,0.1482817701748381,20.0,1.9422459297427388,0.44999999999794227,1.9365483390122464,19.0,0.6404048458065672,1.894736842105263,0.6422890046678384,19.0,12.845780093356769,1.894736842105263,0,False,2,-1.0,False,True,1.0250742406975566,False,True,False
baseline,12.0,3,119.39999999999829,15,0.6,0.09999999999955378,2.29999999999977,1.208945520267071,True,False,1.2665143545655029,0.1275096833035278,22.0,1.8355813130911387,0.2999999999970555,,,,,0.5242407971158025,22.0,10.48481594231605,1.9090909090909092,1,False,2,0.0,True,False,0.9614949735239298,False,False,True
baseline,12.0,3,129.89999999999725,23,1.5,2.299999999999528,2.4999999999989626,1.0287076223807463,False,True,1.0734340407451266,0.0727486720888976,24.0,2.019508335869481,0.24999999999809575,2.019508335869481,23.0,0.5516932653766009,1.9130434782608696,0.5516932653766009,23.0,11.033865307532018,1.9130434782608696,0,False,2,-1.0,False,True,1.055652084659047,False,True,False
baseline,12.0,3,132.19999999999678,20,0.6,0.4000000000003183,2.299999999999528,1.3478184945697542,True,False,1.409082971595652,0.1334687758001156,23.0,2.000972244159228,0.3999999999991246,1.995499893725431,22.0,0.569913436942457,1.9090909090909092,0.5714763365716102,22.0,11.429526731432205,1.9090909090909092,1,False,2,-1.0,False,False,1.0481283183691192,False,True,False
baseline,12.0,3,132.5999999999971,22,0.6,0.3999999999996646,0.4000000000003183,1.9100189603338082,True,False,2.000972244159228,0.2501128024207583,22.0,2.350246157123524,0.24999999999886313,2.350246157123524,21.0,0.7031920058425625,1.9047619047619047,0.7031920058425625,21.0,14.06384011685125,1.9047619047619047,2,False,2,-1.0,False,False,1.23387923248985,False,True,False
baseline,12.0,3,132.99999999999676,16,1.5,4.900000000000489,0.3999999999996646,2.221806454565274,False,True,2.3328967772935374,0.3739897703768772,21.0,2.3329535897038145,0.04999999999924398,2.190540199828169,20.0,0.6881784999173295,1.9,0.6980180817694706,21.0,13.960361635389411,1.9047619047619047,2,False,2,0.0,True,False,1.2248006345945026,False,True,False
baseline,12.0,3,140.99999999999673,21,0.6,0.0999999999994543,0.3999999999996362,1.2890973139910087,True,False,1.3476926464451455,0.2270532815870104,23.0,1.9602086766579585,0.5000000000011937,1.9533897394273727,22.0,0.5578868049984287,1.9090909090909092,0.5598342889174193,22.0,11.196685778348385,1.9090909090909092,4,False,3,-1.0,True,False,1.026775973487502,False,True,False
baseline,12.0,3,141.0999999999962,25,1.5,7.900000000000546,0.09999999999942588,1.3464169445653262,False,True,1.4049568117203404,0.2477429244476738,24.0,1.9602086766579585,0.4000000000017394,1.919213953800968,23.0,0.5242946485154905,1.9130434782608696,0.5598342889174193,22.0,11.196685778348385,1.9090909090909092,4,False,3,-2.0,True,False,1.026775973487502,False,True,False
baseline,12.0,3,150.39999999999574,11,1.5,inf,1.2999999999995566,1.119723102791535,False,True,1.1684067159563845,0.1209329037372501,24.0,1.9403454426442368,0.25000000000426326,1.940040866304196,23.0,0.5299841854995861,1.9130434782608696,0.5300673902641364,23.0,10.601347805282728,1.9130434782608696,0,False,2,-1.0,False,True,1.0142714813822147,True,False,False
baseline,12.0,4,21.400000000000038,19,1.5,8.0,4.300000000000054,1.0139456069476862,False,True,1.0580301985541074,0.0379611190347117,24.0,1.9902344989878185,0.20000000000013074,1.9902344989878185,23.0,0.5436961809513994,1.9130434782608696,0.5436961809513994,23.0,10.873923619027988,1.9130434782608696,0,False,2,-1.0,False,True,1.0403498517436323,False,True,False
baseline,12.0,4,45.10000000000037,6,1.5,8.0,15.700000000000333,0.9661260986013686,False,True,1.0081315811492542,0.0066115667117441,24.0,1.9253461247731745,0.29999999999918714,1.9253461247731745,23.0,0.5259698470613028,1.9130434782608696,0.5259698470613028,23.0,10.519396941226056,1.9130434782608696,0,False,2,-1.0,False,True,1.0064309288587048,True,False,False
baseline,12.0,4,54.4000000000005,11,1.5,7.0000000000000995,1.3000000000001322,1.0618466708345895,False,True,1.1080139173926151,0.093540752680765,24.0,2.0142429852412054,0.3499999999985235,2.0136743423548005,23.0,0.5500995235360087,1.9130434782608696,0.5502548665198734,23.0,11.005097330397469,1.9130434782608696,0,False,2,-1.0,False,True,1.0528997422851756,False,True,False
baseline,12.0,4,61.4000000000006,14,0.9999999999999005,0.9999999999999005,7.0000000000000995,1.0760231576303643,False,False,1.1249333011590172,0.0589710539806524,23.0,2.061406542785857,0.3999999999980304,2.0612882751421178,22.0,0.5887025547379321,1.9090909090909092,0.5887363318979983,22.0,11.774726637959967,1.9090909090909092,0,False,2,-1.0,False,True,1.0797843795544966,False,True,False
baseline,12.0,4,63.20000000000063,17,1.5,3.3999999999998636,0.8000000000001251,1.6421568885840534,False,True,1.716800383519692,0.2037389277792679,23.0,1.9080778032592245,0.44999999999789253,1.9022990454601048,22.0,0.5432953369225766,1.9090909090909092,0.54494574629063,22.0,10.8989149258126,1.9090909090909092,1,False,2,-1.0,False,False,0.9994693255167366,True,False,False
baseline,12.0,4,66.60000000000049,5,1.5,2.800000000000111,3.3999999999998636,1.3633526561205107,False,True,1.4282742111738684,0.1450294358423294,22.0,1.7823703320343185,0.3499999999978485,1.7822942941708964,21.0,0.5332612058192661,1.9047619047619047,0.5332839562948015,21.0,10.66567912589603,1.9047619047619047,0,False,2,-1.0,False,True,0.9357444243180173,False,False,True
baseline,12.0,4,71.00000000000024,13,0.6,0.20000000000038654,1.599999999999639,1.1169549818231639,True,False,1.1701433142909337,0.1101767653543239,22.0,1.679904320831044,0.5499999999978371,,,,,0.4797795520960508,22.0,9.595591041921015,1.9090909090909092,1,True,1,0.0,True,False,0.8799498823400707,False,False,True
baseline,12.0,4,74.70000000000003,21,1.5,1.9999999999998863,0.09999999999953957,1.1620131649954037,False,True,1.2148319452224674,0.1604006096189024,23.0,2.0104051115246198,0.2999999999978513,2.0104051115246198,22.0,0.5741703571913739,1.9090909090909092,0.5741703571913739,22.0,11.483407143827478,1.9090909090909092,1,False,2,-1.0,False,False,1.0530693441319436,False,True,False
baseline,12.0,4,76.69999999999992,12,1.5,2.300000000000324,1.9999999999998863,1.3832633169084216,False,True,1.4491329986659656,0.1480323866062331,22.0,2.005035636318262,0.24999999999785416,2.005035636318262,21.0,0.5999052595469703,1.9047619047619047,0.5999052595469703,21.0,11.998105190939405,1.9047619047619047,0,False,2,-1.0,False,True,1.0526437090670877,False,True,False
baseline,12.0,4,79.9,14,1.5,2.8000000000000256,0.8999999999997641,1.2709623116434867,False,True,1.331484326483653,0.1670566847724915,22.0,1.6529786283999033,0.6999999999975586,1.6149810621421998,21.0,0.4832012038583406,1.9047619047619047,0.4945700490973399,21.0,9.891400981946799,1.9047619047619047,1,False,2,-1.0,False,False,0.8678137799099492,False,False,True
